date,cash,transaction_cost,market_value,total_value,position_pnl,trading_pnl,daily_pnl,margin
2013-10-28,14391726.141,0.0,-13417250.0,15330933.641,3850.0,0.0,3850.0,939207.5
2013-10-29,14354650.641,0.0,-13451900.0,15296283.641,-34650.0,0.0,-34650.0,941633.0
2013-10-30,14243424.141,0.0,-13555850.0,15192333.641,-103950.0,0.0,-103950.0,948909.5
2013-10-31,14260557.808,2749.657,-13998600.0,15240459.808,57750.0,-6874.175,48126.168,979902.0
2013-11-01,14039334.972,2922.847,15087810.0,15095481.672,-134750.0,-7305.29,-144978.137,1056146.7
2013-11-04,14062268.772,0.0,15112470.0,15120141.672,24660.0,0.0,24660.0,1057872.9
2013-11-05,14031690.372,0.0,15079590.0,15087261.672,-32880.0,0.0,-32880.0,1055571.3
2013-11-06,13918010.986,2992.976,-14968620.0,14965814.386,-110970.0,-7484.31,-121447.286,1047803.4
2013-11-07,14808451.767,1512.447,0.0,14808451.767,-152070.0,-3780.173,-157362.62,0.0
2013-11-08,14808451.767,0.0,0.0,14808451.767,0.0,0.0,0.0,0.0
2013-11-11,13768534.883,1478.574,14782040.0,14803277.683,0.0,-3695.51,-5174.084,1034742.8
2013-11-12,13776030.683,0.0,14790100.0,14811337.683,8060.0,0.0,8060.0,1035307.0
2013-11-13,13689828.983,0.0,14697410.0,14718647.683,-92690.0,0.0,-92690.0,1028818.7
2013-11-14,13578424.393,2916.991,-14588600.0,14599626.393,-108810.0,-7294.3,-119021.291,1021202.0
2013-11-15,13703475.293,0.0,-14471730.0,14716496.393,116870.0,0.0,116870.0,1013021.1
2013-11-18,13699163.193,0.0,-14475760.0,14712466.393,-4030.0,0.0,-4030.0,1013303.2
2013-11-19,13561175.993,0.0,-14604720.0,14583506.393,-128960.0,0.0,-128960.0,1022330.4
2013-11-20,13471413.464,2917.529,14474620.0,14484636.864,-88660.0,-7292.0,-98869.529,1013223.4
2013-11-21,13335845.033,2867.211,-14339640.0,14339619.833,-134980.0,-7169.82,-145017.031,1003774.8
2013-11-22,13327349.233,0.0,-14347580.0,14331679.833,-7940.0,0.0,-7940.0,1004330.6
2013-11-25,13233895.433,0.0,-14434920.0,14244339.833,-87340.0,0.0,-87340.0,1010444.4
2013-11-26,13150096.886,2866.496,14127600.0,14139028.886,-95280.0,-7164.45,-105310.946,988932.0
2013-11-27,13114198.886,0.0,14089000.0,14100428.886,-38600.0,0.0,-38600.0,986230.0
2013-11-28,13185994.886,0.0,14166200.0,14177628.886,77200.0,0.0,77200.0,991634.0
2013-11-29,13185994.886,0.0,14166200.0,14177628.886,0.0,0.0,0.0,991634.0
2013-12-02,13275739.886,0.0,14262700.0,14274128.886,96500.0,0.0,96500.0,998389.0
2013-12-03,13325997.086,0.0,14316740.0,14328168.886,54040.0,0.0,54040.0,1002171.8
2013-12-04,13340356.286,0.0,14332180.0,14343608.886,15440.0,0.0,15440.0,1003252.6
2013-12-05,13268560.286,0.0,14254980.0,14266408.886,-77200.0,0.0,-77200.0,997848.6
2013-12-06,13300868.486,0.0,14289720.0,14301148.886,34740.0,0.0,34740.0,1000280.4
2013-12-09,13372664.486,0.0,14366920.0,14378348.886,77200.0,0.0,77200.0,1005684.4
2013-12-10,13351125.686,0.0,14343760.0,14355188.886,-23160.0,0.0,-23160.0,1004063.2
2013-12-11,13419331.886,0.0,14417100.0,14428528.886,73340.0,0.0,73340.0,1009197.0
2013-12-12,13397793.086,0.0,14393940.0,14405368.886,-23160.0,0.0,-23160.0,1007575.8
2013-12-13,14195822.965,1418.581,0.0,14195822.965,-204580.0,-3547.34,-209545.921,0.0
2013-12-16,14195822.965,0.0,0.0,14195822.965,0.0,0.0,0.0,0.0
2013-12-17,13198555.086,1417.227,-14175810.0,14190861.786,0.0,-3543.953,-4961.179,992306.7
2013-12-18,13227541.386,0.0,-14148720.0,14217951.786,27090.0,0.0,27090.0,990410.4
2013-12-19,13244104.986,0.0,-14133240.0,14233431.786,15480.0,0.0,15480.0,989326.8
2013-12-20,13347627.486,0.0,-14036490.0,14330181.786,96750.0,0.0,96750.0,982554.3
2013-12-23,13409740.986,0.0,-13978440.0,14388231.786,58050.0,0.0,58050.0,978490.8
2013-12-24,13343486.586,0.0,-14040360.0,14326311.786,-61920.0,0.0,-61920.0,982825.2
2013-12-25,13447009.086,0.0,-13943610.0,14423061.786,96750.0,0.0,96750.0,976052.7
2013-12-26,13442868.186,0.0,-13947480.0,14419191.786,-3870.0,0.0,-3870.0,976323.6
2013-12-27,13409740.986,0.0,-13978440.0,14388231.786,-30960.0,0.0,-30960.0,978490.8
2013-12-30,13571236.086,0.0,-13827510.0,14539161.786,150930.0,0.0,150930.0,967925.7
2013-12-31,13583658.786,0.0,-13815900.0,14550771.786,11610.0,0.0,11610.0,967113.0
2014-01-02,13500840.786,0.0,-13893300.0,14473371.786,-77400.0,0.0,-77400.0,972531.0
2014-01-03,13707885.786,0.0,-13699800.0,14666871.786,193500.0,0.0,193500.0,958986.0
2014-01-06,13811408.286,0.0,-13603050.0,14763621.786,96750.0,0.0,96750.0,952213.5
2014-01-07,14018453.286,0.0,-13409550.0,14957121.786,193500.0,0.0,193500.0,938668.5
2014-01-08,14001889.686,0.0,-13425030.0,14941641.786,-15480.0,0.0,-15480.0,939752.1
2014-01-09,14055721.386,0.0,-13374720.0,14991951.786,50310.0,0.0,50310.0,936230.4
2014-01-10,14847901.534,1351.742,0.0,14847901.534,-139320.0,-3378.51,-144050.252,0.0
2014-01-13,14847901.534,0.0,0.0,14847901.534,0.0,0.0,0.0,0.0
2014-01-14,13803837.555,1483.729,-14841000.0,14842707.555,0.0,-3710.25,-5193.979,1038870.0
2014-01-15,13776552.555,0.0,-14866500.0,14817207.555,-25500.0,0.0,-25500.0,1040655.0
2014-01-16,13853860.055,0.0,-14794250.0,14889457.555,72250.0,0.0,72250.0,1035597.5
2014-01-17,13903882.555,0.0,-14747500.0,14936207.555,46750.0,0.0,46750.0,1032325.0
2014-01-20,13990285.055,0.0,-14666750.0,15016957.555,80750.0,0.0,80750.0,1026672.5
2014-01-21,14176732.555,0.0,-14492500.0,15191207.555,174250.0,0.0,174250.0,1014475.0
2014-01-22,14113067.555,0.0,-14552000.0,15131707.555,-59500.0,0.0,-59500.0,1018640.0
2014-01-23,14960805.974,1472.143,0.0,14960805.974,-165750.0,-3679.437,-170901.58,0.0
2014-01-24,14960805.974,0.0,0.0,14960805.974,0.0,0.0,0.0,0.0
2014-01-27,13910508.988,1492.587,-14929600.0,14955580.988,0.0,-3732.4,-5224.987,1045072.0
2014-01-28,14099149.988,0.0,-14753300.0,15131880.988,176300.0,0.0,176300.0,1032731.0
2014-01-29,14043937.988,0.0,-14804900.0,15080280.988,-51600.0,0.0,-51600.0,1036343.0
2014-01-30,13988725.988,0.0,-14856500.0,15028680.988,-51600.0,0.0,-51600.0,1039955.0
2014-02-07,14191169.988,0.0,-14667300.0,15217880.988,189200.0,0.0,189200.0,1026711.0
2014-02-10,14145159.988,0.0,-14710300.0,15174880.988,-43000.0,0.0,-43000.0,1029721.0
2014-02-11,14306194.988,0.0,-14559800.0,15325380.988,150500.0,0.0,150500.0,1019186.0
2014-02-12,14273987.988,0.0,-14589900.0,15295280.988,-30100.0,0.0,-30100.0,1021293.0
2014-02-13,14264785.988,0.0,-14598500.0,15286680.988,-8600.0,0.0,-8600.0,1021895.0
2014-02-14,14186568.988,0.0,-14671600.0,15213580.988,-73100.0,0.0,-73100.0,1027012.0
2014-02-17,15023480.841,1486.021,0.0,15023480.841,-184900.0,-3714.125,-190100.146,0.0
2014-02-18,15023480.841,0.0,0.0,15023480.841,0.0,0.0,0.0,0.0
2014-02-19,13967153.455,1501.157,-15015320.0,15018225.855,0.0,-3753.83,-5254.987,1051072.4
2014-02-20,14163541.255,0.0,-14831780.0,15201765.855,183540.0,0.0,183540.0,1038224.6
2014-02-21,14186920.755,0.0,-14809930.0,15223615.855,21850.0,0.0,21850.0,1036695.1
2014-02-24,14481502.455,0.0,-14534620.0,15498925.855,275310.0,0.0,275310.0,1017423.4
2014-02-25,14565668.655,0.0,-14455960.0,15577585.855,78660.0,0.0,78660.0,1011917.2
2014-02-26,14523585.555,0.0,-14495290.0,15538255.855,-39330.0,0.0,-39330.0,1014670.3
2014-02-27,14416039.855,0.0,-14595800.0,15437745.855,-100510.0,0.0,-100510.0,1021706.0
2014-02-28,14518909.655,0.0,-14499660.0,15533885.855,96140.0,0.0,96140.0,1014976.2
2014-03-03,14490854.255,0.0,-14525880.0,15507665.855,-26220.0,0.0,-26220.0,1016811.6
2014-03-04,14556316.855,0.0,-14464700.0,15568845.855,61180.0,0.0,61180.0,1012529.0
2014-03-05,14780021.536,2945.368,-14958510.0,15527947.036,-30590.0,-7363.45,-40898.818,747925.5
2014-03-06,14940619.036,0.0,-14805560.0,15680897.036,152950.0,0.0,152950.0,740278.0
2014-03-07,15183809.536,0.0,-14573950.0,15912507.036,231610.0,0.0,231610.0,728697.5
2014-03-10,15706898.536,0.0,-14075770.0,16410687.036,498180.0,0.0,498180.0,703788.5
2014-03-11,15638071.036,0.0,-14141320.0,16345137.036,-65550.0,0.0,-65550.0,707066.0
2014-03-12,15555478.036,0.0,-14219980.0,16266477.036,-78660.0,0.0,-78660.0,710999.0
2014-03-13,15417823.036,0.0,-14351080.0,16135377.036,-131100.0,0.0,-131100.0,717554.0
2014-03-14,15518770.036,0.0,-14254940.0,16231517.036,96140.0,0.0,96140.0,712747.0
2014-03-17,15670190.536,0.0,-14110730.0,16375727.036,144210.0,0.0,144210.0,705536.5
2014-03-18,15619717.036,0.0,-14158800.0,16327657.036,-48070.0,0.0,-48070.0,707940.0
2014-03-19,15610540.036,0.0,-14167540.0,16318917.036,-8740.0,0.0,-8740.0,708377.0
2014-03-20,15665602.036,0.0,-14115100.0,16371357.036,52440.0,0.0,52440.0,705755.0
2014-03-21,15711487.036,0.0,-14071400.0,16415057.036,43700.0,0.0,43700.0,703570.0
2014-03-24,15743606.536,0.0,-14040810.0,16445647.036,30590.0,0.0,30590.0,702040.5
2014-03-25,16117239.211,1436.778,0.0,16117239.211,-323380.0,-3591.047,-328407.826,0.0
2014-03-26,16117239.211,0.0,0.0,16117239.211,0.0,0.0,0.0,0.0
2014-03-27,15305790.454,1611.214,-16116170.0,16111598.954,0.0,-4029.043,-5640.257,805808.5
2014-03-28,15918552.318,1630.759,0.0,15918552.318,-187340.0,-4075.878,-193046.636,0.0
2014-03-31,15918552.318,0.0,0.0,15918552.318,0.0,0.0,0.0,0.0
2014-04-01,15118547.316,1589.284,15888870.0,15912990.816,0.0,-3972.218,-5561.502,794443.5
2014-04-02,15055106.316,0.0,15822090.0,15846210.816,-66780.0,0.0,-66780.0,791104.5
2014-04-03,15141204.816,0.0,15912720.0,15936840.816,90630.0,0.0,90630.0,795636.0
2014-04-04,15304338.816,0.0,16084440.0,16108560.816,171720.0,0.0,171720.0,804222.0
2014-04-08,15494661.816,0.0,16284780.0,16308900.816,200340.0,0.0,200340.0,814239.0
2014-04-09,15358716.816,0.0,16141680.0,16165800.816,-143100.0,0.0,-143100.0,807084.0
2014-04-10,15286212.816,0.0,16065360.0,16089480.816,-76320.0,0.0,-76320.0,803268.0
2014-04-11,15249960.816,0.0,16027200.0,16051320.816,-38160.0,0.0,-38160.0,801360.0
2014-04-14,15249960.816,0.0,16027200.0,16051320.816,0.0,0.0,0.0,801360.0
2014-04-15,15290744.316,0.0,16070130.0,16094250.816,42930.0,0.0,42930.0,803506.5
2014-04-16,15897893.448,1587.536,0.0,15897893.448,-190800.0,-3969.833,-196357.369,0.0
2014-04-17,15897893.448,0.0,0.0,15897893.448,0.0,0.0,0.0,0.0
2014-04-18,15098937.527,1586.408,-15868050.0,15892340.027,0.0,-3967.013,-5553.421,793402.5
2014-04-21,15150282.527,0.0,-15819150.0,15941240.027,48900.0,0.0,48900.0,790957.5
2014-04-22,15104072.027,0.0,-15863160.0,15897230.027,-44010.0,0.0,-44010.0,793158.0
2014-04-23,14991113.027,0.0,-15970740.0,15789650.027,-107580.0,0.0,-107580.0,798537.0
2014-04-24,14903826.527,0.0,-16053870.0,15706520.027,-83130.0,0.0,-83130.0,802693.5
2014-04-25,14939768.027,0.0,-16019640.0,15740750.027,34230.0,0.0,34230.0,800982.0
2014-04-28,15217031.027,0.0,-15755580.0,16004810.027,264060.0,0.0,264060.0,787779.0
2014-04-29,15083534.027,0.0,-15882720.0,15877670.027,-127140.0,0.0,-127140.0,794136.0
2014-04-30,15191358.527,0.0,-15780030.0,15980360.027,102690.0,0.0,102690.0,789001.5
2014-05-05,15134879.027,0.0,-15833820.0,15926570.027,-53790.0,0.0,-53790.0,791691.0
2014-05-06,15201627.527,0.0,-15770250.0,15990140.027,63570.0,0.0,63570.0,788512.5
2014-05-07,15355662.527,0.0,-15623550.0,16136840.027,146700.0,0.0,146700.0,781177.5
2014-05-08,15427545.527,0.0,-15555090.0,16205300.027,68460.0,0.0,68460.0,777754.5
2014-05-09,15494294.027,0.0,-15491520.0,16268870.027,63570.0,0.0,63570.0,774576.0
2014-05-12,15365931.527,0.0,-15613770.0,16146620.027,-122250.0,0.0,-122250.0,780688.5
2014-05-13,15509697.527,0.0,-15476850.0,16283540.027,136920.0,0.0,136920.0,773842.5
2014-05-14,15504563.027,0.0,-15481740.0,16278650.027,-4890.0,0.0,-4890.0,774087.0
2014-05-15,15684270.527,0.0,-15310590.0,16449800.027,171150.0,0.0,171150.0,765529.5
2014-05-16,15894785.027,0.0,-15110100.0,16650290.027,200490.0,0.0,200490.0,755505.0
2014-05-19,15946130.027,0.0,-15061200.0,16699190.027,48900.0,0.0,48900.0,753060.0
2014-05-20,16007744.027,0.0,-15002520.0,16757870.027,58680.0,0.0,58680.0,750126.0
2014-05-21,15971802.527,0.0,-15036750.0,16723640.027,-34230.0,0.0,-34230.0,751837.5
2014-05-22,15951264.527,0.0,-15056310.0,16704080.027,-19560.0,0.0,-19560.0,752815.5
2014-05-23,15940995.527,0.0,-15066090.0,16694300.027,-9780.0,0.0,-9780.0,753304.5
2014-05-26,16400415.533,1535.844,0.0,16400415.533,-288510.0,-3838.65,-293884.494,0.0
2014-05-27,16400415.533,0.0,0.0,16400415.533,0.0,0.0,0.0,0.0
2014-05-28,15575171.387,1638.606,-16390160.0,16394679.387,0.0,-4097.54,-5736.146,819508.0
2014-05-29,15602786.387,0.0,-16363860.0,16420979.387,26300.0,0.0,26300.0,818193.0
2014-05-30,15906551.387,0.0,-16074560.0,16710279.387,289300.0,0.0,289300.0,803728.0
2014-06-03,15901028.387,0.0,-16079820.0,16705019.387,-5260.0,0.0,-5260.0,803991.0
2014-06-04,15878936.387,0.0,-16100860.0,16683979.387,-21040.0,0.0,-21040.0,805043.0
2014-06-05,15845798.387,0.0,-16132420.0,16652419.387,-31560.0,0.0,-31560.0,806621.0
2014-06-06,15779522.387,0.0,-16195540.0,16589299.387,-63120.0,0.0,-63120.0,809777.0
2014-06-09,15862367.387,0.0,-16116640.0,16668199.387,78900.0,0.0,78900.0,805832.0
2014-06-10,15840275.387,0.0,-16137680.0,16647159.387,-21040.0,0.0,-21040.0,806884.0
2014-06-11,15961781.387,0.0,-16021960.0,16762879.387,115720.0,0.0,115720.0,801098.0
2014-06-12,16066718.387,0.0,-15922020.0,16862819.387,99940.0,0.0,99940.0,796101.0
2014-06-13,16055672.387,0.0,-15932540.0,16852299.387,-10520.0,0.0,-10520.0,796627.0
2014-06-16,16210316.387,0.0,-15785260.0,16999579.387,147280.0,0.0,147280.0,789263.0
2014-06-17,16116425.387,0.0,-15874680.0,16910159.387,-89420.0,0.0,-89420.0,793734.0
2014-06-18,16166132.387,0.0,-15827340.0,16957499.387,47340.0,0.0,47340.0,791367.0
2014-06-19,16166132.387,0.0,-15827340.0,16957499.387,0.0,0.0,0.0,791367.0
2014-06-20,16767794.983,1601.544,0.0,16767794.983,-184100.0,-4002.86,-189704.404,0.0
2014-06-23,16767794.983,0.0,0.0,16767794.983,0.0,0.0,0.0,0.0
2014-06-24,15923924.536,1676.427,16760080.0,16761928.536,0.0,-4190.02,-5866.447,838004.0
2014-06-25,16001872.036,0.0,16842130.0,16843978.536,82050.0,0.0,82050.0,842106.5
2014-06-26,16188946.036,0.0,17039050.0,17040898.536,196920.0,0.0,196920.0,851952.5
2014-06-27,16048640.536,0.0,16891360.0,16893208.536,-147690.0,0.0,-147690.0,844568.0
2014-06-30,15986282.536,0.0,16825720.0,16827568.536,-65640.0,0.0,-65640.0,841286.0
2014-07-01,15949907.036,0.0,16787430.0,16789278.536,-38290.0,0.0,-38290.0,839371.5
2014-07-02,16095409.036,0.0,16940590.0,16942438.536,153160.0,0.0,153160.0,847029.5
2014-07-03,16022658.036,0.0,16864010.0,16865858.536,-76580.0,0.0,-76580.0,843200.5
2014-07-04,16027854.536,0.0,16869480.0,16871328.536,5470.0,0.0,5470.0,843474.0
2014-07-07,15981086.036,0.0,16820250.0,16822098.536,-49230.0,0.0,-49230.0,841012.5
2014-07-08,16083785.83,3399.06,17044520.0,16936011.83,125810.0,-8497.645,113913.295,852226.0
2014-07-09,15974659.33,0.0,16929650.0,16821141.83,-114870.0,0.0,-114870.0,846482.5
2014-07-10,16068196.33,0.0,17028110.0,16919601.83,98460.0,0.0,98460.0,851405.5
2014-07-11,16146143.83,0.0,17110160.0,17001651.83,82050.0,0.0,82050.0,855508.0
2014-07-14,16239680.83,0.0,17208620.0,17100111.83,98460.0,0.0,98460.0,860431.0
2014-07-15,16234484.33,0.0,17203150.0,17094641.83,-5470.0,0.0,-5470.0,860157.5
2014-07-16,16166929.83,0.0,17132040.0,17023531.83,-71110.0,0.0,-71110.0,856602.0
2014-07-17,16109768.33,0.0,17071870.0,16963361.83,-60170.0,0.0,-60170.0,853593.5
2014-07-18,16574621.108,1668.48,0.0,16574621.108,-382900.0,-4172.242,-388740.722,0.0
2014-07-21,16574621.108,0.0,0.0,16574621.108,0.0,0.0,0.0,0.0
2014-07-22,15740583.842,1656.066,-16564800.0,16568823.842,0.0,-4141.2,-5797.266,828240.0
2014-07-23,15791991.842,0.0,-16515840.0,16617783.842,48960.0,0.0,48960.0,825792.0
2014-07-24,15803415.842,0.0,-16504960.0,16628663.842,10880.0,0.0,10880.0,825248.0
2014-07-25,15723447.842,0.0,-16581120.0,16552503.842,-76160.0,0.0,-76160.0,829056.0
2014-07-28,15563511.842,0.0,-16733440.0,16400183.842,-152320.0,0.0,-152320.0,836672.0
2014-07-29,15418869.891,3313.863,16239150.0,16230827.391,-157760.0,-8282.588,-169356.451,811957.5
2014-07-30,16052614.497,1606.254,0.0,16052614.497,-172590.0,-4016.64,-178212.894,0.0
2014-07-31,16052614.497,0.0,0.0,16052614.497,0.0,0.0,0.0,0.0
2014-08-01,15244980.254,1603.64,-16040410.0,16047000.754,0.0,-4010.102,-5613.742,802020.5
2014-08-04,15837344.815,1624.844,0.0,15837344.815,-203970.0,-4061.095,-209655.939,0.0
2014-08-05,15837344.815,0.0,0.0,15837344.815,0.0,0.0,0.0,0.0
2014-08-06,15040283.779,1583.436,15830400.0,15831803.779,0.0,-3957.6,-5541.036,791520.0
2014-08-07,15020903.779,0.0,15810000.0,15811403.779,-20400.0,0.0,-20400.0,790500.0
2014-08-08,14957918.779,0.0,15743700.0,15745103.779,-66300.0,0.0,-66300.0,787185.0
2014-08-11,14825863.22,3122.459,-15616200.0,15606673.22,-127500.0,-7808.1,-138430.559,780810.0
2014-08-12,14820508.22,0.0,-15621300.0,15601573.22,-5100.0,0.0,-5100.0,781065.0
2014-08-13,14922253.22,0.0,-15524400.0,15698473.22,96900.0,0.0,96900.0,776220.0
2014-08-14,15045418.22,0.0,-15407100.0,15815773.22,117300.0,0.0,117300.0,770355.0
2014-08-15,14991868.22,0.0,-15458100.0,15764773.22,-51000.0,0.0,-51000.0,772905.0
2014-08-18,15104323.22,0.0,-15351000.0,15871873.22,107100.0,0.0,107100.0,767550.0
2014-08-19,15077548.22,0.0,-15376500.0,15846373.22,-25500.0,0.0,-25500.0,768825.0
2014-08-20,15211423.22,0.0,-15249000.0,15973873.22,127500.0,0.0,127500.0,762450.0
2014-08-21,15248908.22,0.0,-15213300.0,16009573.22,35700.0,0.0,35700.0,760665.0
2014-08-22,15232843.22,0.0,-15228600.0,15994273.22,-15300.0,0.0,-15300.0,761430.0
2014-08-25,15297103.22,0.0,-15167400.0,16055473.22,61200.0,0.0,61200.0,758370.0
2014-08-26,15270328.22,0.0,-15192900.0,16029973.22,-25500.0,0.0,-25500.0,759645.0
2014-08-27,15345298.22,0.0,-15121500.0,16101373.22,71400.0,0.0,71400.0,756075.0
2014-08-28,15495238.22,0.0,-14978700.0,16244173.22,142800.0,0.0,142800.0,748935.0
2014-08-29,15479173.22,0.0,-14994000.0,16228873.22,-15300.0,0.0,-15300.0,749700.0
2014-09-01,15613048.22,0.0,-14866500.0,16356373.22,127500.0,0.0,127500.0,743325.0
2014-09-02,15639823.22,0.0,-14841000.0,16381873.22,25500.0,0.0,25500.0,742050.0
2014-09-03,15945058.22,0.0,-14550300.0,16672573.22,290700.0,0.0,290700.0,727515.0
2014-09-04,16025383.22,0.0,-14473800.0,16749073.22,76500.0,0.0,76500.0,723690.0
2014-09-05,16046803.22,0.0,-14453400.0,16769473.22,20400.0,0.0,20400.0,722670.0
2014-09-09,16400233.22,0.0,-14116800.0,17106073.22,336600.0,0.0,336600.0,705840.0
2014-09-10,16335973.22,0.0,-14178000.0,17044873.22,-61200.0,0.0,-61200.0,708900.0
2014-09-11,16459138.22,0.0,-14060700.0,17162173.22,117300.0,0.0,117300.0,703035.0
2014-09-12,16988892.715,1423.256,0.0,16988892.715,-168300.0,-3557.25,-173280.506,0.0
2014-09-15,16988892.715,0.0,0.0,16988892.715,0.0,0.0,0.0,0.0
2014-09-16,16134004.517,1697.468,-16978920.0,16982950.517,0.0,-4244.73,-5942.198,848946.0
2014-09-17,16031692.517,0.0,-17076360.0,16885510.517,-97440.0,0.0,-97440.0,853818.0
2014-09-18,16268289.017,0.0,-16851030.0,17110840.517,225330.0,0.0,225330.0,842551.5
2014-09-19,16607197.517,0.0,-16528260.0,17433610.517,322770.0,0.0,322770.0,826413.0
2014-09-22,17214675.017,0.0,-15949710.0,18012160.517,578550.0,0.0,578550.0,797485.5
2014-09-23,17233858.517,0.0,-15931440.0,18030430.517,18270.0,0.0,18270.0,796572.0
2014-09-24,17233858.517,0.0,-15931440.0,18030430.517,0.0,0.0,0.0,796572.0
2014-09-25,17668684.517,0.0,-15517320.0,18444550.517,414120.0,0.0,414120.0,775866.0
2014-09-26,18183249.538,1577.704,0.0,18183249.538,-255780.0,-3943.275,-261300.979,0.0
2014-09-29,18183249.538,0.0,0.0,18183249.538,0.0,0.0,0.0,0.0
2014-09-30,17267899.076,1817.522,-18179760.0,18176887.076,0.0,-4544.94,-6362.462,908988.0
2014-10-08,17411140.076,0.0,-18043340.0,18313307.076,136420.0,0.0,136420.0,902167.0
2014-10-09,18041238.468,1831.358,0.0,18041238.468,-265660.0,-4577.25,-272068.608,0.0
2014-10-10,18041238.468,0.0,0.0,18041238.468,0.0,0.0,0.0,0.0
2014-10-13,17133503.441,1802.4,-18028510.0,18034928.941,0.0,-4507.128,-6309.528,901425.5
2014-10-14,17233022.441,0.0,-17933730.0,18129708.941,94780.0,0.0,94780.0,896686.5
2014-10-15,17197479.941,0.0,-17967580.0,18095858.941,-33850.0,0.0,-33850.0,898379.0
2014-10-16,17172441.324,3606.391,18080550.0,18076468.824,-6770.0,-9013.725,-19390.116,904027.5
2014-10-17,17114215.824,0.0,18019260.0,18015178.824,-61290.0,0.0,-61290.0,900963.0
2014-10-20,17263014.324,0.0,18175890.0,18171808.824,156630.0,0.0,156630.0,908794.5
2014-10-21,17071218.3,7133.222,-17971240.0,17969780.3,-177060.0,-17835.303,-202028.524,898562.0
2014-10-22,17434518.3,0.0,-17625240.0,18315780.3,346000.0,0.0,346000.0,881262.0
2014-10-23,17536242.3,0.0,-17528360.0,18412660.3,96880.0,0.0,96880.0,876418.0
2014-10-24,17383656.3,0.0,-17673680.0,18267340.3,-145320.0,0.0,-145320.0,883684.0
2014-10-27,17419986.3,0.0,-17639080.0,18301940.3,34600.0,0.0,34600.0,881954.0
2014-10-28,17427252.3,0.0,-17632160.0,18308860.3,6920.0,0.0,6920.0,881608.0
2014-10-29,18018869.294,1792.036,0.0,18018869.294,-283720.0,-4478.97,-289991.006,0.0
2014-10-30,18018869.294,0.0,0.0,18018869.294,0.0,0.0,0.0,0.0
2014-10-31,17112252.539,1800.18,-18006300.0,18012567.539,0.0,-4501.575,-6301.755,900315.0
2014-11-03,17281785.539,0.0,-17844840.0,18174027.539,161460.0,0.0,161460.0,892242.0
2014-11-04,17163849.539,0.0,-17957160.0,18061707.539,-112320.0,0.0,-112320.0,897858.0
2014-11-05,17495544.539,0.0,-17641260.0,18377607.539,315900.0,0.0,315900.0,882063.0
2014-11-06,17399721.539,0.0,-17732520.0,18286347.539,-91260.0,0.0,-91260.0,886626.0
2014-11-07,17326011.539,0.0,-17802720.0,18216147.539,-70200.0,0.0,-70200.0,890136.0
2014-11-10,17171220.539,0.0,-17950140.0,18068727.539,-147420.0,0.0,-147420.0,897507.0
2014-11-11,17208075.539,0.0,-17915040.0,18103827.539,35100.0,0.0,35100.0,895752.0
2014-11-12,17193333.539,0.0,-17929080.0,18089787.539,-14040.0,0.0,-14040.0,896454.0
2014-11-13,17443947.539,0.0,-17690400.0,18328467.539,238680.0,0.0,238680.0,884520.0
2014-11-14,17414463.539,0.0,-17718480.0,18300387.539,-28080.0,0.0,-28080.0,885924.0
2014-11-17,17488173.539,0.0,-17648280.0,18370587.539,70200.0,0.0,70200.0,882414.0
2014-11-18,18018885.539,0.0,-17142840.0,18876027.539,505440.0,0.0,505440.0,857142.0
2014-11-19,17989401.539,0.0,-17170920.0,18847947.539,-28080.0,0.0,-28080.0,858546.0
2014-11-20,18040998.539,0.0,-17121780.0,18897087.539,49140.0,0.0,49140.0,856089.0
2014-11-21,17974659.539,0.0,-17184960.0,18833907.539,-63180.0,0.0,-63180.0,859248.0
2014-11-24,18055740.539,0.0,-17107740.0,18911127.539,77220.0,0.0,77220.0,855387.0
2014-11-25,17959917.539,0.0,-17199000.0,18819867.539,-91260.0,0.0,-91260.0,859950.0
2014-11-26,17974659.539,0.0,-17184960.0,18833907.539,14040.0,0.0,14040.0,859248.0
2014-11-27,17303898.539,0.0,-17823780.0,18195087.539,-638820.0,0.0,-638820.0,891189.0
2014-11-28,17237559.539,0.0,-17886960.0,18131907.539,-63180.0,0.0,-63180.0,894348.0
2014-12-01,17393723.681,3600.888,18302460.0,18308846.681,189540.0,-8999.97,176939.142,915123.0
2014-12-02,17269577.681,0.0,18171780.0,18178166.681,-130680.0,0.0,-130680.0,908589.0
2014-12-03,17469590.681,0.0,18382320.0,18388706.681,210540.0,0.0,210540.0,919116.0
2014-12-04,17710985.681,0.0,18636420.0,18642806.681,254100.0,0.0,254100.0,931821.0
2014-12-05,17662706.681,0.0,18585600.0,18591986.681,-50820.0,0.0,-50820.0,929280.0
2014-12-08,17538560.681,0.0,18454920.0,18461306.681,-130680.0,0.0,-130680.0,922746.0
2014-12-09,17642015.681,0.0,18563820.0,18570206.681,108900.0,0.0,108900.0,928191.0
2014-12-10,17683397.681,0.0,18607380.0,18613766.681,43560.0,0.0,43560.0,930369.0
2014-12-11,17704088.681,0.0,18629160.0,18635546.681,21780.0,0.0,21780.0,931458.0
2014-12-12,17835131.681,0.0,18767100.0,18773486.681,137940.0,0.0,137940.0,938355.0
2014-12-15,17731676.681,0.0,18658200.0,18664586.681,-108900.0,0.0,-108900.0,932910.0
